start,end,transcription,source,lang
187.31400000000002,187.645,kelen ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
187.645,187.976,baran ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
187.976,188.30700000000002,du ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
189.175,190.395, aha ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
214.533,215.07142857142856, tak ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
215.07142857142856,215.60985714285712,onton ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
215.60985714285712,216.1482857142857,nat͡ʃʲala ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
216.1482857142857,216.6867142857143,kajdi͡ek ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
216.6867142857143,217.22514285714286,baːr ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
217.22514285714286,217.76357142857142,aragiːmsak ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
217.76357142857142,218.30200000000002,bu͡olbuta ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
219.199,219.60333333333332, eː ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
219.60333333333332,220.00766666666667,bu ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
220.00766666666667,220.412,kepsiːr ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
226.433,227.2405, tak ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
227.2405,228.048,dva ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
228.048,228.8555,tak ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
228.8555,229.66299999999998,da ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
229.66299999999998,230.4705,dʲaktarga ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
230.4705,231.278,barbɨt ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
235.78900000000002,236.23742857142844, hɨt ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
236.23742857142844,236.68585714285717,ol ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
236.68585714285717,237.1342857142857,kihini ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
237.1342857142857,237.58271428571427,gɨtta ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
237.58271428571427,238.03114285714284,bugurduk ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
238.03114285714284,238.47957142857143,hɨldʲɨbɨkkɨn ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
238.47957142857143,238.928,diːr ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
239.49900000000002,240.4762, onton ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
240.4762,241.4534,oksubut ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
241.4534,242.4306,onton ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
242.4306,243.4078,mʲilʲisʲijeler ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
243.4078,244.385,kelbitter ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
244.385,245.547, aha ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
246.24599999999998,247.518, tak ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
250.465,251.17, tak ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
251.17,251.875,eʃʲo ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
251.88299999999998,252.4346,a ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
252.4346,252.9862,vot ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
252.9862,253.5378,etʲi ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
253.5378,254.0894,pasmatrʲetʲ ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
254.0894,254.641,naːda ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
257.29400000000004,257.82099999999997, nat͡ʃala ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
257.82099999999997,258.348,baːr ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
258.348,258.875,taŋas ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
259.184,260.0366666666667, aː ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
260.0366666666667,260.8893333333333,vot ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
260.8893333333333,261.742,jeʃʲo ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
264.258,265.01599999999996, taŋas ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
276.999,278.262,  ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
278.262,279.525,mʲilʲisʲijeler ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
279.525,280.788,kɨrbɨːllar ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
280.788,282.051,kanʲɨːllar ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
282.882,283.69, onton ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
284.628,285.5540000000001, tak ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
287.8520000000001,288.3595, aː ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
288.3595,288.867,dʲi͡etiger ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
288.867,289.3745,kelerin ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
289.3745,289.882,prʲedstavlʲajet ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
289.889,290.308,a ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
290.892,291.3645, kajdi͡ek ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
291.3645,291.837,etej ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
291.837,292.8555,aː ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
292.8555,293.874,aha ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
293.88,294.616,taksɨbɨt ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
295.476,296.8215,  ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
296.8215,298.1670000000001,tak ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
306.673,307.0063333333333, aragiː ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
307.0063333333333,307.3396666666667,ispet ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
307.3396666666667,307.673,bu͡olbut ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
307.681,308.30833333333334,tak ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
308.30833333333334,308.93566666666663,da ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
308.93566666666663,309.563,pravʲilʲna ,ChGS_UoPP_20170724_SocCogOrder_conv.wav,dlg
0.0,0.2278499999999996, jekatʲerʲina ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
0.2278499999999996,0.3349999999999999,izmajlavna ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
0.3349999999999999,0.4135499999999998,hakalartan ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
0.4135499999999998,0.4349999999999996,ehigi ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
0.4349999999999996,0.5992499999999996,bert ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
0.5992499999999996,1.1921,elbek ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
1.1921,1.7849499999999994,dʲɨlɨ ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
1.7849499999999994,2.3778,ut͡ʃitalaːn ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
2.3778,2.97065,üleleːbit ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
2.97065,3.5634999999999994,dʲaktar ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
3.5634999999999994,4.15635,bu͡olaŋŋɨt ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
4.15635,4.7492,min ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
4.7492,5.34205,diːbin ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
5.34205,5.934899999999999,elbegi ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
5.934899999999999,6.5277499999999975,kepsiːr ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
6.5277499999999975,7.1206,kœrdükküt ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
7.1206,7.71345,bügün ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
7.71345,8.3063,radionɨ ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
8.3063,8.899149999999997,ister ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
8.899149999999997,11.748317241082242,kihilerge ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
11.748317241082242,11.770116871661248,dʲe ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
11.770116871661248,11.813716132819259,kepseːn ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
11.813716132819259,11.851865486332517,kœrüŋ ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
11.851865486332517,11.890014839845776,kajdak ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
11.890014839845776,11.922714285714285,ehigi ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
11.922714285714285,12.408857142857142,ut͡ʃital ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
12.408857142857142,15.214979954999466,bu͡olbukkutuj ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
15.214979954999466,15.219234311345026,nu ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
15.219234311345026,15.223488667690596,ogo ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
15.223488667690596,15.237315325813679,erdekkitinen ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
15.237315325813679,15.24901480576398,bagardɨgɨt ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
15.24901480576398,15.253269162109547,eni ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
15.253269162109547,15.260714285714286,ut͡ʃital ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
15.260714285714286,17.91497687641577,bu͡olu͡okkutun ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
91.32155984361302,91.36803155318931, eː ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
91.36803155318931,91.46872025727131,jekatʲerʲina ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
91.46872025727131,91.56166367642395,izmajlavna ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
91.56166367642395,91.59264481614149,dʲe ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
91.59264481614149,91.63137124078844,urut ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
91.63137124078844,91.66235238050596,hin ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
91.66235238050596,91.68558823529413,da ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
91.68558823529413,92.15152941176471,olok ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
92.15152941176471,92.61747058823528,haŋardɨː ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
92.61747058823528,93.08341176470587,tutulla ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
93.08341176470587,93.5493529411765,hatɨːrɨgar ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
93.5493529411765,94.01529411764706,ke ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
94.01529411764706,94.48123529411764,pasʲolaktar ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
94.48123529411764,94.94717647058823,tutulla ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
94.94717647058823,95.41311764705885,hatɨːr ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
95.41311764705885,95.87905882352942,etilere ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
95.87905882352942,98.74821804227415,bu͡o ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
98.74821804227415,98.77292020065245,ot͡ʃt͡ʃogo ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
98.77292020065245,98.811737878104,ʃkolalarɨŋ ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
98.811737878104,98.82232451740896,da ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
98.82232451740896,98.83996891625056,ajɨː ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
98.83996891625056,98.85055555555556,da ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
98.85055555555556,99.35166666666667,dʲi͡elerge ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
99.35166666666667,99.85277777777776,oŋorbat ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
99.85277777777776,100.35388888888887,etilere ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
100.35388888888887,103.27487954756222,bu͡o ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
103.27487954756222,104.15376743432778,kajtak ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
104.15376743432778,104.7815444963032,etej ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
104.7815444963032,105.28376614588349,ke ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
105.28376614588349,106.28820944504412,œjdœːn ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
137.53484048375572,137.59121259043778, bajarkaga ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
137.59121259043778,137.62879399489245,ogoloru ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
137.62879399489245,137.66637539934715,komujar ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
137.66637539934715,137.70395680380184,etilere ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
137.70395680380184,137.73214285714286,du͡o ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
137.73214285714286,138.2435714285714,ontonmantan ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
138.2435714285714,141.11483640178176,eː ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
212.2547552868024,212.30015759276927, urut ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
212.30015759276927,212.35853198615555,haŋardɨː ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
212.35853198615555,212.4104203358321,üleliːr ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
212.4104203358321,212.47528077292785,dʲɨlgɨtɨn ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
212.47528077292785,212.54662725373316,œjdœːtœkkœ ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
212.54662725373316,212.57257142857142,ke ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
212.57257142857142,212.9775,bu ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
212.9775,213.38242857142856,ke ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
213.38242857142856,213.78735714285716,haŋardɨː ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
213.78735714285716,214.1922857142857,ut͡ʃital ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
214.1922857142857,214.59721428571427,ogo ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
214.59721428571427,215.00214285714284,kihi ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
215.00214285714284,215.40707142857136,kellegine ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
215.40707142857136,215.812,hin ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
215.812,216.21692857142853,biːr ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
216.21692857142853,216.62185714285718,kajdak ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
216.62185714285718,217.0267857142857,ere ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
217.0267857142857,217.4317142857143,kuttana ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
217.4317142857143,217.83664285714292,hanɨːrga ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
217.83664285714292,218.24157142857143,di͡eri ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
218.24157142857143,218.6465,bu͡olaːt͡ʃt͡ʃɨ ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
218.6465,219.05142857142857,bu͡o ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
219.05142857142857,219.45635714285717,ʃko ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
219.45635714285717,219.86128571428569,klasska ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
219.86128571428569,220.26621428571426,kiːre ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
220.26621428571426,220.67114285714283,ehigi ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
220.67114285714283,221.07607142857142,ke ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
221.07607142857142,223.6214089930117,ol ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
223.6214089930117,224.18227791871647,œjdüːgüt ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
224.18227791871647,224.49387176633041,du͡o ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
224.49387176633041,224.68082807489864,ol ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
224.68082807489864,225.05474069203518,kemi ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
247.94804792201938,248.0038335508515, haːstaːk ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
248.0038335508515,248.05454775888072,ut͡ʃitallar ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
248.05454775888072,248.07990486289532,baːr ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
248.07990486289532,248.12047622931868,etilere ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
248.12047622931868,248.14583333333331,du͡o ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
248.14583333333331,250.9747111376317,ʃkolagɨtɨgar ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
261.5129596716835,261.94693165434427, dʲe ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
261.94693165434427,262.2362463094514,hin ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
262.2362463094514,262.5978896283354,biːr ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
262.5978896283354,263.2488476023265,haŋardɨː ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
263.2488476023265,263.75514824876404,kelbit ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
263.75514824876404,264.3337775589784,ut͡ʃitalɨ ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
264.3337775589784,264.9124068691927,ü͡œrete ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
264.9124068691927,265.63569350696065,hatɨːllar ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
265.63569350696065,265.99733682584457,bu͡o ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
265.99733682584457,266.7929521273893,ontularɨŋ ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
281.027,281.5540000000001, ol ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
281.5540000000001,282.08099999999996,ke ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
282.08099999999996,282.608,kimnergit ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
282.608,283.135,knʲiːgalargɨt ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
283.135,283.6620000000001,pasobʲijalargɨt ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
283.6620000000001,284.189,itte ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
284.189,284.716,agɨjaktar ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
284.716,285.243,bu͡o ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
285.243,285.77,hin ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
285.77,286.297,bejebeje ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
286.297,286.824,bi͡erisegit ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
305.71299999999997,306.24642857142857, ehigi ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
306.24642857142857,306.77985714285717,nat͡ʃalʲnaj ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
306.77985714285717,307.3132857142857,klasstarɨ ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
307.3132857142857,307.8467142857143,ü͡œreter ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
307.8467142857143,308.38014285714286,etigit ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
308.38014285714286,308.91357142857146,bu͡o ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
308.91357142857146,309.447,ot͡ʃt͡ʃogo ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
381.16,381.785, hakalɨːr ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
381.785,382.41,ere ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
383.374,383.81050000000016, ol ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
383.81050000000016,384.24699999999996,dʲɨllarga ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
384.24699999999996,384.6835,ke ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
384.6835,385.12,kim ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
385.12,385.5565,kergenner ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
385.5565,385.99300000000005,ke ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
385.99300000000005,386.4295,ʃkolalarga ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
386.4295,386.866,takta ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
386.866,387.3025,ogolorun ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
387.3025,387.73900000000003,bi͡eren ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
387.73900000000003,388.1755,iher ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
388.1755,388.61199999999997,etilere ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
388.61199999999997,388.894,du͡o ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
388.894,389.176,aŋardar ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
389.176,389.458,eː ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
389.458,389.74,tutar ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
389.74,390.022,da ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
390.022,390.30400000000003,kihiler ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
390.30400000000003,390.586,baːr ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
390.586,390.86800000000005,etilere ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
390.86800000000005,391.15,du ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
392.2096,392.7394,di͡et͡ʃt͡ʃite ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
392.7394,393.2692,hu͡oktar ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
393.2692,393.79900000000004,du͡o ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
418.57199999999995,419.07028571428566, takta ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
419.07028571428566,419.5685714285714,ʃkolagɨtɨgar ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
419.5685714285714,420.0668571428572,ittebütteni ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
420.0668571428572,420.56514285714286,egelen ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
420.56514285714286,421.06342857142863,iheːt͡ʃt͡ʃi ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
421.06342857142863,421.56171428571434,etilere ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
421.56171428571434,422.06,du͡o ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
422.06,422.426,kajtak ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
422.426,422.792,ahaːt͡ʃt͡ʃɨ ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
422.792,423.158,etilere ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
423.158,423.524,ogolor ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
423.524,423.89,ot͡ʃt͡ʃogo ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
423.89,424.276,ol ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
424.276,424.662,staloːvaj ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
424.662,425.048,baːr ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
425.048,425.434,bu͡o ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
439.798,440.2937777777778, iti ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
440.2937777777778,440.78955555555575,ke ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
440.78955555555575,441.28533333333326,nʲuːt͡ʃt͡ʃa ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
441.28533333333326,441.7811111111112,u ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
441.7811111111112,442.2768888888888,ut͡ʃʲitallar ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
442.2768888888888,442.77266666666674,ke ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
442.77266666666674,443.26844444444436,baːr ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
443.26844444444436,443.7642222222222,etilere ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
443.7642222222222,444.26,diːgit ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
444.26,444.8665555555555,ginneri ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
444.8665555555555,445.4731111111112,ɨːtar ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
445.4731111111112,446.07966666666664,etilere ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
446.07966666666664,446.6862222222222,duː ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
446.6862222222222,447.2927777777778,ülelete ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
447.2927777777778,447.89933333333335,aŋardara ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
447.89933333333335,448.5058888888889,bejelere ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
448.5058888888889,449.1124444444445,keleller ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
449.1124444444445,449.719,duː ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
455.76199999999994,456.23288888888885, ol ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
456.23288888888885,456.70377777777776,hakalɨːr ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
456.70377777777776,457.17466666666667,ogoloru ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
457.17466666666667,457.64555555555563,emi͡e ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
457.64555555555563,458.11644444444437,ü͡œrete ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
458.11644444444437,458.5873333333333,hatɨːllar ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
458.5873333333333,459.05822222222224,bu͡o ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
459.05822222222224,459.5291111111112,nʲuːt͡ʃt͡ʃalɨː ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
459.5291111111112,460.0,i͡e ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
479.95,480.36, kotollor ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
480.36,480.77,du͡o ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
480.77,481.18,ogoloruŋ ,BeEI_KuNS_1998_Teacher_conv.wav,dlg
